terrill	0.003	62.213	4589
stoker	0.003	62.216	4590
schreiner	0.003	62.218	4591
nestor	0.003	62.221	4592
moorman	0.003	62.224	4593
liddell	0.003	62.226	4594
lew	0.003	62.229	4595
lawhorn	0.003	62.231	4596
krug	0.003	62.234	4597
irons	0.003	62.237	4598
hylton	0.003	62.239	4599
hollenbeck	0.003	62.242	4600
herrin	0.003	62.244	4601
hembree	0.003	62.247	4602
hair	0.003	62.25	4603
goolsby	0.003	62.252	4604
goodin	0.003	62.255	4605
gilmer	0.003	62.257	4606
foltz	0.003	62.26	4607
dinkins	0.003	62.263	4608
daughtry	0.003	62.265	4609
caban	0.003	62.268	4610
brim	0.003	62.27	4611
briley	0.003	62.273	4612
bilodeau	0.003	62.276	4613
bear	0.003	62.278	4614
wyant	0.003	62.281	4615
vergara	0.003	62.283	4616
tallent	0.003	62.286	4617
swearingen	0.003	62.289	4618
stroup	0.003	62.291	4619
sherry	0.003	62.294	4620
scribner	0.003	62.296	4621
roger	0.003	62.299	4622
quillen	0.003	62.302	4623
pitman	0.003	62.304	4624
monaco	0.003	62.307	4625
mccants	0.003	62.309	4626
maxfield	0.003	62.312	4627
martinson	0.003	62.315	4628
landon	0.003	62.317	4629
holtz	0.003	62.32	4630
flournoy	0.003	62.322	4631
brookins	0.003	62.325	4632
brody	0.003	62.327	4633
baumgardner	0.003	62.33	4634
angelo	0.003	62.333	4635
straub	0.003	62.335	4636
sills	0.003	62.338	4637
roybal	0.003	62.34	4638
roundtree	0.003	62.343	4639
oswalt	0.003	62.346	4640
money	0.003	62.348	4641
mcgriff	0.003	62.351	4642
mcdougall	0.003	62.353	4643
mccleary	0.003	62.356	4644
maggard	0.003	62.358	4645
gragg	0.003	62.361	4646
gooding	0.003	62.364	4647
godinez	0.003	62.366	4648
doolittle	0.003	62.369	4649
donato	0.003	62.371	4650
cowell	0.003	62.374	4651
cassell	0.003	62.376	4652
bracken	0.003	62.379	4653
appel	0.003	62.382	4654
ahmad	0.003	62.384	4655
zambrano	0.003	62.387	4656
reuter	0.003	62.389	4657
perea	0.003	62.392	4658
olive	0.003	62.394	4659
nakamura	0.003	62.397	4660
monaghan	0.003	62.4	4661
mickens	0.003	62.402	4662
mcclinton	0.003	62.405	4663
mcclary	0.003	62.407	4664
marler	0.003	62.41	4665
kish	0.003	62.412	4666
judkins	0.003	62.415	4667
gilbreath	0.003	62.417	4668
freese	0.003	62.42	4669
flanigan	0.003	62.423	4670
felts	0.003	62.425	4671
erdmann	0.003	62.428	4672
dodds	0.003	62.43	4673
chew	0.003	62.433	4674
brownell	0.003	62.435	4675
brazil	0.003	62.438	4676
boatright	0.003	62.44	4677
barreto	0.003	62.443	4678
slayton	0.003	62.446	4679
sandberg	0.003	62.448	4680
saldivar	0.003	62.451	4681
pettway	0.003	62.453	4682
odum	0.003	62.456	4683
narvaez	0.003	62.458	4684
moultrie	0.003	62.461	4685
montemayor	0.003	62.463	4686
merrell	0.003	62.466	4687
lees	0.003	62.468	4688
keyser	0.003	62.471	4689
hoke	0.003	62.474	4690
hardaway	0.003	62.476	4691
hannan	0.003	62.479	4692
gilbertson	0.003	62.481	4693
fogg	0.003	62.484	4694
dumont	0.003	62.486	4695
deberry	0.003	62.489	4696
coggins	0.003	62.491	4697
carrera	0.003	62.494	4698
buxton	0.003	62.496	4699
bucher	0.003	62.499	4700
broadnax	0.003	62.502	4701
beeson	0.003	62.504	4702
araujo	0.003	62.507	4703
appleton	0.003	62.509	4704
amundson	0.003	62.512	4705
aguayo	0.003	62.514	4706
ackley	0.003	62.517	4707
yocum	0.003	62.519	4708
worsham	0.003	62.522	4709
shivers	0.003	62.524	4710
shelly	0.003	62.527	4711
sanches	0.003	62.529	4712
sacco	0.003	62.532	4713
robey	0.003	62.535	4714
rhoden	0.003	62.537	4715
pender	0.003	62.54	4716
ochs	0.003	62.542	4717
mccurry	0.003	62.545	4718
madera	0.003	62.547	4719
luong	0.003	62.55	4720
luis	0.003	62.552	4721
knotts	0.003	62.555	4722
jackman	0.003	62.557	4723
heinrich	0.003	62.56	4724
hargrave	0.003	62.562	4725
gault	0.003	62.565	4726
forest	0.003	62.567	4727
comeaux	0.003	62.57	4728
chitwood	0.003	62.572	4729
child	0.003	62.575	4730
caraway	0.003	62.577	4731
boettcher	0.003	62.58	4732
bernhardt	0.003	62.583	4733
barrientos	0.003	62.585	4734
zink	0.003	62.588	4735
wickham	0.003	62.59	4736
whiteman	0.003	62.593	4737
thorp	0.003	62.595	4738
stillman	0.003	62.598	4739
settles	0.003	62.6	4740
schoonover	0.003	62.603	4741
roque	0.003	62.605	4742
riddell	0.003	62.608	4743
rey	0.003	62.61	4744
pilcher	0.003	62.613	4745
phifer	0.003	62.615	4746
novotny	0.003	62.618	4747
maple	0.003	62.62	4748
macleod	0.003	62.623	4749
hardee	0.003	62.625	4750
haase	0.003	62.628	4751
grider	0.003	62.63	4752
fredrick	0.003	62.633	4753
earnest	0.003	62.635	4754
doucette	0.003	62.638	4755
clausen	0.003	62.64	4756
christmas	0.003	62.643	4757
bevins	0.003	62.645	4758
beamon	0.003	62.648	4759
badillo	0.003	62.65	4760
tolley	0.002	62.653	4761
tindall	0.002	62.655	4762
soule	0.002	62.658	4763
snook	0.002	62.66	4764
sebastian	0.002	62.663	4765
seale	0.002	62.665	4766
pitcher	0.002	62.668	4767
pinkney	0.002	62.67	4768
pellegrino	0.002	62.673	4769
nowell	0.002	62.675	4770
nemeth	0.002	62.678	4771
nail	0.002	62.68	4772
mondragon	0.002	62.683	4773
mclane	0.002	62.685	4774
lundgren	0.002	62.688	4775
ingalls	0.002	62.69	4776
hudspeth	0.002	62.693	4777
hixson	0.002	62.695	4778
gearhart	0.002	62.698	4779
furlong	0.002	62.7	4780
downes	0.002	62.703	4781
dionne	0.002	62.705	4782
dibble	0.002	62.708	4783
deyoung	0.002	62.71	4784
cornejo	0.002	62.713	4785
camara	0.002	62.715	4786
brookshire	0.002	62.718	4787
boyette	0.002	62.72	4788
wolcott	0.002	62.723	4789
tracey	0.002	62.725	4790
surratt	0.002	62.728	4791
sellars	0.002	62.73	4792
segal	0.002	62.733	4793
salyer	0.002	62.735	4794
reeve	0.002	62.738	4795
rausch	0.002	62.74	4796
philips	0.002	62.743	4797
labonte	0.002	62.745	4798
haro	0.002	62.748	4799
gower	0.002	62.75	4800
freeland	0.002	62.753	4801
fawcett	0.002	62.755	4802
eads	0.002	62.757	4803
driggers	0.002	62.76	4804
donley	0.002	62.762	4805
collett	0.002	62.765	4806
cage	0.002	62.767	4807
bromley	0.002	62.77	4808
boatman	0.002	62.772	4809
ballinger	0.002	62.775	4810
baldridge	0.002	62.777	4811
volz	0.002	62.78	4812
trombley	0.002	62.782	4813
stonge	0.002	62.785	4814
silas	0.002	62.787	4815
shanahan	0.002	62.79	4816
rivard	0.002	62.792	4817
rhyne	0.002	62.795	4818
pedroza	0.002	62.797	4819
matias	0.002	62.799	4820
mallard	0.002	62.802	4821
jamieson	0.002	62.804	4822
hedgepeth	0.002	62.807	4823
hartnett	0.002	62.809	4824
estevez	0.002	62.812	4825
eskridge	0.002	62.814	4826
denman	0.002	62.817	4827
chiu	0.002	62.819	4828
chinn	0.002	62.822	4829
catlett	0.002	62.824	4830
carmack	0.002	62.827	4831
buie	0.002	62.829	4832
book	0.002	62.832	4833
bechtel	0.002	62.834	4834
beardsley	0.002	62.836	4835
bard	0.002	62.839	4836
ballou	0.002	62.841	4837
windsor	0.002	62.844	4838
ulmer	0.002	62.846	4839
storm	0.002	62.849	4840
skeen	0.002	62.851	4841
robledo	0.002	62.854	4842
rincon	0.002	62.856	4843
reitz	0.002	62.859	4844
piazza	0.002	62.861	4845
pearl	0.002	62.863	4846
munger	0.002	62.866	4847
moten	0.002	62.868	4848
mcmichael	0.002	62.871	4849
loftus	0.002	62.873	4850
ledet	0.002	62.876	4851
kersey	0.002	62.878	4852
groff	0.002	62.881	4853
fowlkes	0.002	62.883	4854
folk	0.002	62.885	4855
crumpton	0.002	62.888	4856
collette	0.002	62.89	4857
clouse	0.002	62.893	4858
bettis	0.002	62.895	4859
villagomez	0.002	62.898	4860
timmerman	0.002	62.9	4861
strom	0.002	62.903	4862
saul	0.002	62.905	4863
santoro	0.002	62.907	4864
roddy	0.002	62.91	4865
phillip	0.002	62.912	4866
penrod	0.002	62.915	4867
musselman	0.002	62.917	4868
macpherson	0.002	62.92	4869
leboeuf	0.002	62.922	4870
harless	0.002	62.924	4871
haddad	0.002	62.927	4872
guido	0.002	62.929	4873
golding	0.002	62.932	4874
fulkerson	0.002	62.934	4875
fannin	0.002	62.937	4876
dulaney	0.002	62.939	4877
dowdell	0.002	62.941	4878
deane	0.002	62.944	4879
cottle	0.002	62.946	4880
ceja	0.002	62.949	4881
cate	0.002	62.951	4882
bosley	0.002	62.954	4883
benge	0.002	62.956	4884
albritton	0.002	62.958	4885
voigt	0.002	62.961	4886
trowbridge	0.002	62.963	4887
soileau	0.002	62.966	4888
seely	0.002	62.968	4889
rome	0.002	62.971	4890
rohde	0.002	62.973	4891
pearsall	0.002	62.975	4892
paulk	0.002	62.978	4893
orth	0.002	62.98	4894
nason	0.002	62.983	4895
mota	0.002	62.985	4896
mcmullin	0.002	62.987	4897
marquardt	0.002	62.99	4898
madigan	0.002	62.992	4899
hoag	0.002	62.995	4900
gillum	0.002	62.997	4901
gayle	0.002	63	4902
gabbard	0.002	63.002	4903
fenwick	0.002	63.004	4904
fender	0.002	63.007	4905
eck	0.002	63.009	4906
danforth	0.002	63.012	4907
cushing	0.002	63.014	4908
cress	0.002	63.016	4909
creed	0.002	63.019	4910
cazares	0.002	63.021	4911
casanova	0.002	63.024	4912
bey	0.002	63.026	4913
bettencourt	0.002	63.029	4914
barringer	0.002	63.031	4915
baber	0.002	63.033	4916
stansberry	0.002	63.036	4917
schramm	0.002	63.038	4918
rutter	0.002	63.041	4919
rivero	0.002	63.043	4920
race	0.002	63.045	4921
oquendo	0.002	63.048	4922
necaise	0.002	63.05	4923
mouton	0.002	63.053	4924
montenegro	0.002	63.055	4925
miley	0.002	63.057	4926
mcgough	0.002	63.06	4927
marra	0.002	63.062	4928
macmillan	0.002	63.065	4929
lock	0.002	63.067	4930
lamontagne	0.002	63.069	4931
jasso	0.002	63.072	4932
jaime	0.002	63.074	4933
horst	0.002	63.077	4934
hetrick	0.002	63.079	4935
heilman	0.002	63.081	4936
gaytan	0.002	63.084	4937
gall	0.002	63.086	4938
fried	0.002	63.089	4939
fortney	0.002	63.091	4940
eden	0.002	63.093	4941
dingle	0.002	63.096	4942
desjardins	0.002	63.098	4943
dabbs	0.002	63.101	4944
burbank	0.002	63.103	4945
brigham	0.002	63.105	4946
breland	0.002	63.108	4947
beaman	0.002	63.11	4948
banner	0.002	63.113	4949
arriola	0.002	63.115	4950
yarborough	0.002	63.117	4951
wallin	0.002	63.12	4952
treat	0.002	63.122	4953
toscano	0.002	63.125	4954
stowers	0.002	63.127	4955
reiss	0.002	63.129	4956
pichardo	0.002	63.132	4957
orton	0.002	63.134	4958
mitchel	0.002	63.136	4959
michels	0.002	63.139	4960
mcnamee	0.002	63.141	4961
mccrory	0.002	63.144	4962
leatherman	0.002	63.146	4963
kell	0.002	63.148	4964
keister	0.002	63.151	4965
jerome	0.002	63.153	4966
horning	0.002	63.156	4967
hargett	0.002	63.158	4968
guay	0.002	63.16	4969
friday	0.002	63.163	4970
ferro	0.002	63.165	4971
deboer	0.002	63.167	4972
dagostino	0.002	63.17	4973
clemente	0.002	63.172	4974
christ	0.002	63.175	4975
carper	0.002	63.177	4976
bowler	0.002	63.179	4977
blanks	0.002	63.182	4978
beaudry	0.002	63.184	4979
willie	0.002	63.187	4980
towle	0.002	63.189	4981
tafoya	0.002	63.191	4982
stricklin	0.002	63.194	4983
strader	0.002	63.196	4984
soper	0.002	63.198	4985
sonnier	0.002	63.201	4986
sigmon	0.002	63.203	4987
schenk	0.002	63.205	4988
saddler	0.002	63.208	4989
rodman	0.002	63.21	4990
pedigo	0.002	63.213	4991
mendes	0.002	63.215	4992
lunn	0.002	63.217	4993
lohr	0.002	63.22	4994
lahr	0.002	63.222	4995
kingsbury	0.002	63.224	4996
jarman	0.002	63.227	4997
hume	0.002	63.229	4998
holliman	0.002	63.232	4999
hofmann	0.002	63.234	5000
haworth	0.002	63.236	5001
harrelson	0.002	63.239	5002
hambrick	0.002	63.241	5003
flick	0.002	63.243	5004
edmunds	0.002	63.246	5005
dacosta	0.002	63.248	5006
crossman	0.002	63.25	5007
colston	0.002	63.253	5008
chaplin	0.002	63.255	5009
carrell	0.002	63.258	5010
budd	0.002	63.26	5011
weiler	0.002	63.262	5012
waits	0.002	63.265	5013
viola	0.002	63.267	5014
valentino	0.002	63.269	5015
trantham	0.002	63.272	5016
tarr	0.002	63.274	5017
straight	0.002	63.276	5018
solorio	0.002	63.279	5019
roebuck	0.002	63.281	5020
powe	0.002	63.283	5021
plank	0.002	63.286	5022
pettus	0.002	63.288	5023
palm	0.002	63.291	5024
pagano	0.002	63.293	5025
mink	0.002	63.295	5026
luker	0.002	63.298	5027
leathers	0.002	63.3	5028
joslin	0.002	63.302	5029
hartzell	0.002	63.305	5030
gambrell	0.002	63.307	5031
fears	0.002	63.309	5032
deutsch	0.002	63.312	5033
cepeda	0.002	63.314	5034
carty	0.002	63.316	5035
caputo	0.002	63.319	5036
brewington	0.002	63.321	5037
bedell	0.002	63.323	5038
ballew	0.002	63.326	5039
applewhite	0.002	63.328	5040
warnock	0.002	63.331	5041
walz	0.002	63.333	5042
urena	0.002	63.335	5043
tudor	0.002	63.338	5044
reel	0.002	63.34	5045
pigg	0.002	63.342	5046
parton	0.002	63.345	5047
mickelson	0.002	63.347	5048
meagher	0.002	63.349	5049
mclellan	0.002	63.352	5050
mcculley	0.002	63.354	5051
mandel	0.002	63.356	5052
leech	0.002	63.359	5053
lavallee	0.002	63.361	5054
kraemer	0.002	63.363	5055
kling	0.002	63.366	5056
kipp	0.002	63.368	5057
kingston	0.002	63.37	5058
kehoe	0.002	63.373	5059
hochstetler	0.002	63.375	5060
harriman	0.002	63.377	5061
gregoire	0.002	63.38	5062
grabowski	0.002	63.382	5063
gosselin	0.002	63.384	5064
gammon	0.002	63.387	5065
fancher	0.002	63.389	5066
edens	0.002	63.391	5067
desai	0.002	63.394	5068
butt	0.002	63.396	5069
brannan	0.002	63.398	5070
armendariz	0.002	63.401	5071
woolsey	0.002	63.403	5072
whitehouse	0.002	63.405	5073
whetstone	0.002	63.408	5074
ussery	0.002	63.41	5075
towne	0.002	63.412	5076
tower	0.002	63.415	5077
testa	0.002	63.417	5078
tallman	0.002	63.419	5079
studer	0.002	63.422	5080
strait	0.002	63.424	5081
steinmetz	0.002	63.426	5082
sorrells	0.002	63.428	5083
sauceda	0.002	63.431	5084
rolfe	0.002	63.433	5085
rae	0.002	63.435	5086
paddock	0.002	63.438	5087
mitchem	0.002	63.44	5088
mcginn	0.002	63.442	5089
mccrea	0.002	63.445	5090
luck	0.002	63.447	5091
lovato	0.002	63.449	5092
ling	0.002	63.452	5093
hazen	0.002	63.454	5094
gilpin	0.002	63.456	5095
gaynor	0.002	63.459	5096
fike	0.002	63.461	5097
devoe	0.002	63.463	5098
delrio	0.002	63.466	5099
curiel	0.002	63.468	5100
burkhardt	0.002	63.47	5101
bristol	0.002	63.473	5102
bode	0.002	63.475	5103
backus	0.002	63.477	5104
alton	0.002	63.48	5105
zinn	0.002	63.482	5106
watanabe	0.002	63.484	5107
wachter	0.002	63.486	5108
vanpelt	0.002	63.489	5109
turnage	0.002	63.491	5110
shaner	0.002	63.493	5111
schroder	0.002	63.496	5112
sato	0.002	63.498	5113
riordan	0.002	63.5	5114
quimby	0.002	63.503	5115
portis	0.002	63.505	5116
natale	0.002	63.507	5117
mckoy	0.002	63.51	5118
mccown	0.002	63.512	5119
marker	0.002	63.514	5120
lucio	0.002	63.516	5121
kilmer	0.002	63.519	5122
karl	0.002	63.521	5123
hotchkiss	0.002	63.523	5124
hesse	0.002	63.526	5125
halbert	0.002	63.528	5126
gwinn	0.002	63.53	5127
godsey	0.002	63.533	5128
desmond	0.002	63.535	5129
delisle	0.002	63.537	5130
chrisman	0.002	63.539	5131
canter	0.002	63.542	5132
brook	0.002	63.544	5133
arbogast	0.002	63.546	5134
angell	0.002	63.549	5135
acree	0.002	63.551	5136
yancy	0.002	63.553	5137
woolley	0.002	63.556	5138
wesson	0.002	63.558	5139
weatherspoon	0.002	63.56	5140
trainor	0.002	63.562	5141
stockman	0.002	63.565	5142
spiller	0.002	63.567	5143
sipe	0.002	63.569	5144
rooks	0.002	63.572	5145
reavis	0.002	63.574	5146
propst	0.002	63.576	5147
porras	0.002	63.578	5148
neilson	0.002	63.581	5149
mullens	0.002	63.583	5150
loucks	0.002	63.585	5151
llewellyn	0.002	63.588	5152
lamont	0.002	63.59	5153
kumar	0.002	63.592	5154
koester	0.002	63.595	5155
klingensmith	0.002	63.597	5156
kirsch	0.002	63.599	5157
kester	0.002	63.601	5158
honaker	0.002	63.604	5159
hodson	0.002	63.606	5160
hennessy	0.002	63.608	5161
helmick	0.002	63.611	5162
garrity	0.002	63.613	5163
garibay	0.002	63.615	5164
fee	0.002	63.617	5165
drain	0.002	63.62	5166
casarez	0.002	63.622	5167
callis	0.002	63.624	5168
botello	0.002	63.627	5169
bay	0.002	63.629	5170
aycock	0.002	63.631	5171
avant	0.002	63.633	5172
angle	0.002	63.636	5173
wingard	0.002	63.638	5174
wayman	0.002	63.64	5175
tully	0.002	63.643	5176
theisen	0.002	63.645	5177
szymanski	0.002	63.647	5178
stansbury	0.002	63.649	5179
segovia	0.002	63.652	5180
rudy	0.002	63.654	5181
rainwater	0.002	63.656	5182
preece	0.002	63.658	5183
pirtle	0.002	63.661	5184
padron	0.002	63.663	5185
mincey	0.002	63.665	5186
mckelvey	0.002	63.668	5187
mathes	0.002	63.67	5188
marty	0.002	63.672	5189
larrabee	0.002	63.674	5190
kornegay	0.002	63.677	5191
klug	0.002	63.679	5192
judy	0.002	63.681	5193
ingersoll	0.002	63.683	5194
hecht	0.002	63.686	5195
germain	0.002	63.688	5196
eggers	0.002	63.69	5197
dykstra	0.002	63.693	5198
denis	0.002	63.695	5199
deering	0.002	63.697	5200
decoteau	0.002	63.699	5201
deason	0.002	63.702	5202
dearing	0.002	63.704	5203
cofield	0.002	63.706	5204
carrigan	0.002	63.708	5205
brush	0.002	63.711	5206
bonham	0.002	63.713	5207
bahr	0.002	63.715	5208
aucoin	0.002	63.718	5209
appleby	0.002	63.72	5210
almonte	0.002	63.722	5211
yager	0.002	63.724	5212
womble	0.002	63.727	5213
wimmer	0.002	63.729	5214
weimer	0.002	63.731	5215
vanderpool	0.002	63.733	5216
stancil	0.002	63.736	5217
sprinkle	0.002	63.738	5218
romine	0.002	63.74	5219
remington	0.002	63.742	5220
pfaff	0.002	63.745	5221
peckham	0.002	63.747	5222
olivera	0.002	63.749	5223
meraz	0.002	63.751	5224
maze	0.002	63.754	5225
lathrop	0.002	63.756	5226
koehn	0.002	63.758	5227
jonas	0.002	63.76	5228
hazelton	0.002	63.763	5229
halvorson	0.002	63.765	5230
hallock	0.002	63.767	5231
haddock	0.002	63.77	5232
ducharme	0.002	63.772	5233
dehaven	0.002	63.774	5234
colton	0.002	63.776	5235
caruthers	0.002	63.779	5236
brehm	0.002	63.781	5237
bosworth	0.002	63.783	5238
bost	0.002	63.785	5239
blow	0.002	63.788	5240
bias	0.002	63.79	5241
beeman	0.002	63.792	5242
basile	0.002	63.794	5243
bane	0.002	63.797	5244
aikens	0.002	63.799	5245
zachary	0.002	63.801	5246
wold	0.002	63.803	5247
walther	0.002	63.806	5248
tabb	0.002	63.808	5249
suber	0.002	63.81	5250
strawn	0.002	63.812	5251
stocks	0.002	63.815	5252
stocker	0.002	63.817	5253
shirey	0.002	63.819	5254
schlosser	0.002	63.821	5255
salvador	0.002	63.824	5256
riedel	0.002	63.826	5257
rembert	0.002	63.828	5258
reimer	0.002	63.83	5259
pyles	0.002	63.832	5260
pickle	0.002	63.835	5261
peele	0.002	63.837	5262
merriweather	0.002	63.839	5263
letourneau	0.002	63.841	5264
latta	0.002	63.844	5265
kidder	0.002	63.846	5266
hixon	0.002	63.848	5267
hillis	0.002	63.85	5268
hight	0.002	63.853	5269
herbst	0.002	63.855	5270
henriquez	0.002	63.857	5271
haygood	0.002	63.859	5272
hamill	0.002	63.862	5273
gabel	0.002	63.864	5274
fritts	0.002	63.866	5275
eubank	0.002	63.868	5276
duty	0.002	63.871	5277
dawes	0.002	63.873	5278
correll	0.002	63.875	5279
coffee	0.002	63.877	5280
cha	0.002	63.88	5281
bushey	0.002	63.882	5282
buchholz	0.002	63.884	5283
brotherton	0.002	63.886	5284
bridge	0.002	63.889	5285
botts	0.002	63.891	5286
barnwell	0.002	63.893	5287
auger	0.002	63.895	5288
atchley	0.002	63.897	5289
westphal	0.002	63.9	5290
veilleux	0.002	63.902	5291
ulloa	0.002	63.904	5292
truman	0.002	63.906	5293
stutzman	0.002	63.909	5294
shriver	0.002	63.911	5295
ryals	0.002	63.913	5296
prior	0.002	63.915	5297
pilkington	0.002	63.918	5298
newport	0.002	63.92	5299
moyers	0.002	63.922	5300
miracle	0.002	63.924	5301
marrs	0.002	63.926	5302
mangrum	0.002	63.929	5303
maddux	0.002	63.931	5304
lockard	0.002	63.933	5305
laing	0.002	63.935	5306
kuhl	0.002	63.938	5307
harney	0.002	63.94	5308
hammock	0.002	63.942	5309
hamlett	0.002	63.944	5310
felker	0.002	63.946	5311
doerr	0.002	63.949	5312
depriest	0.002	63.951	5313
carrasquillo	0.002	63.953	5314
carothers	0.002	63.955	5315
bogle	0.002	63.958	5316
blood	0.002	63.96	5317
bischoff	0.002	63.962	5318
bergen	0.002	63.964	5319
albanese	0.002	63.966	5320
wyckoff	0.002	63.969	5321
vermillion	0.002	63.971	5322
vansickle	0.002	63.973	5323
thibault	0.002	63.975	5324
tetreault	0.002	63.978	5325
stickney	0.002	63.98	5326
shoemake	0.002	63.982	5327
ruggiero	0.002	63.984	5328
rawson	0.002	63.986	5329
racine	0.002	63.989	5330
philpot	0.002	63.991	5331
paschal	0.002	63.993	5332
mcelhaney	0.002	63.995	5333
mathison	0.002	63.997	5334
legrand	0.002	64	5335
lapierre	0.002	64.002	5336
kwan	0.002	64.004	5337
kremer	0.002	64.006	5338
jiles	0.002	64.008	5339
hilbert	0.002	64.011	5340
geyer	0.002	64.013	5341
faircloth	0.002	64.015	5342
ehlers	0.002	64.017	5343
egbert	0.002	64.02	5344
desrosiers	0.002	64.022	5345
dalrymple	0.002	64.024	5346
cotten	0.002	64.026	5347
cashman	0.002	64.028	5348
cadena	0.002	64.031	5349
breeding	0.002	64.033	5350
boardman	0.002	64.035	5351
alcaraz	0.002	64.037	5352
ahn	0.002	64.039	5353
wyrick	0.002	64.042	5354
therrien	0.002	64.044	5355
tankersley	0.002	64.046	5356
strickler	0.002	64.048	5357
puryear	0.002	64.05	5358
plourde	0.002	64.053	5359
pattison	0.002	64.055	5360
pardue	0.002	64.057	5361
milan	0.002	64.059	5362
mcginty	0.002	64.061	5363
mcevoy	0.002	64.064	5364
landreth	0.002	64.066	5365
kuhns	0.002	64.068	5366
koon	0.002	64.07	5367
hewett	0.002	64.072	5368
giddens	0.002	64.075	5369
everette	0.002	64.077	5370
emerick	0.002	64.079	5371
eades	0.002	64.081	5372
deangelis	0.002	64.083	5373
cosme	0.002	64.085	5374
ceballos	0.002	64.088	5375
birdsong	0.002	64.09	5376
benham	0.002	64.092	5377
bemis	0.002	64.094	5378
armour	0.002	64.096	5379
anguiano	0.002	64.099	5380
angeles	0.002	64.101	5381
welborn	0.002	64.103	5382
tsosie	0.002	64.105	5383
storms	0.002	64.107	5384
shoup	0.002	64.11	5385
sessoms	0.002	64.112	5386
samaniego	0.002	64.114	5387
rood	0.002	64.116	5388
rojo	0.002	64.118	5389
rhinehart	0.002	64.12	5390
raby	0.002	64.123	5391
northcutt	0.002	64.125	5392
myer	0.002	64.127	5393
munguia	0.002	64.129	5394
morehouse	0.002	64.131	5395
more	0.002	64.133	5396
mcdevitt	0.002	64.136	5397
mateo	0.002	64.138	5398
mallett	0.002	64.14	5399
lozada	0.002	64.142	5400
lemoine	0.002	64.144	5401
kuehn	0.002	64.147	5402
hallett	0.002	64.149	5403
grim	0.002	64.151	5404
gillard	0.002	64.153	5405
gaylor	0.002	64.155	5406
garman	0.002	64.157	5407
gallaher	0.002	64.16	5408
feaster	0.002	64.162	5409
faris	0.002	64.164	5410
darrow	0.002	64.166	5411
dardar	0.002	64.168	5412
coney	0.002	64.171	5413
carreon	0.002	64.173	5414
byron	0.002	64.175	5415
braithwaite	0.002	64.177	5416
boylan	0.002	64.179	5417
boyett	0.002	64.181	5418
born	0.002	64.184	5419
bixler	0.002	64.186	5420
bigham	0.002	64.188	5421
benford	0.002	64.19	5422
barragan	0.002	64.192	5423
barnum	0.002	64.194	5424
zuber	0.002	64.197	5425
wyche	0.002	64.199	5426
westcott	0.002	64.201	5427
vining	0.002	64.203	5428
stoltzfus	0.002	64.205	5429
simonds	0.002	64.207	5430
shupe	0.002	64.21	5431
sabin	0.002	64.212	5432
ruble	0.002	64.214	5433
rittenhouse	0.002	64.216	5434
richman	0.002	64.218	5435
perrone	0.002	64.22	5436
mulholland	0.002	64.223	5437
millan	0.002	64.225	5438
meister	0.002	64.227	5439
mathew	0.002	64.229	5440
lomeli	0.002	64.231	5441
kite	0.002	64.233	5442
jemison	0.002	64.236	5443
hulett	0.002	64.238	5444
holler	0.002	64.24	5445
hickerson	0.002	64.242	5446
herold	0.002	64.244	5447
hazelwood	0.002	64.246	5448
griffen	0.002	64.249	5449
gause	0.002	64.251	5450
forde	0.002	64.253	5451
eisenberg	0.002	64.255	5452
dilworth	0.002	64.257	5453
charron	0.002	64.259	5454
chaisson	0.002	64.262	5455
brodie	0.002	64.264	5456
bristow	0.002	64.266	5457
breunig	0.002	64.268	5458
brace	0.002	64.27	5459
boutwell	0.002	64.272	5460
bentz	0.002	64.274	5461
belk	0.002	64.277	5462
bayless	0.002	64.279	5463
batchelder	0.002	64.281	5464
baran	0.002	64.283	5465
baeza	0.002	64.285	5466
zimmermann	0.002	64.287	5467
weathersby	0.002	64.29	5468
volk	0.002	64.292	5469
toole	0.002	64.294	5470
theis	0.002	64.296	5471
tedesco	0.002	64.298	5472
shine	0.002	64.3	5473
searle	0.002	64.302	5474
schenck	0.002	64.305	5475
satterwhite	0.002	64.307	5476
sandy	0.002	64.309	5477
ruelas	0.002	64.311	5478
royce	0.002	64.313	5479
rankins	0.002	64.315	5480
partida	0.002	64.317	5481
nesbit	0.002	64.32	5482
morel	0.002	64.322	5483
menchaca	0.002	64.324	5484
levasseur	0.002	64.326	5485
kaylor	0.002	64.328	5486
johnstone	0.002	64.33	5487
hulse	0.002	64.333	5488
hollar	0.002	64.335	5489
hersey	0.002	64.337	5490
harrigan	0.002	64.339	5491
harbison	0.002	64.341	5492
guyer	0.002	64.343	5493
gish	0.002	64.345	5494
giese	0.002	64.348	5495
gerlach	0.002	64.35	5496
geller	0.002	64.352	5497
geisler	0.002	64.354	5498
falcone	0.002	64.356	5499
ernest	0.002	64.358	5500
elwell	0.002	64.36	5501
doucet	0.002	64.363	5502
deese	0.002	64.365	5503
darr	0.002	64.367	5504
corder	0.002	64.369	5505
chafin	0.002	64.371	5506
byler	0.002	64.373	5507
bussell	0.002	64.375	5508
burdett	0.002	64.378	5509
brasher	0.002	64.38	5510
bowe	0.002	64.382	5511
bellinger	0.002	64.384	5512
bastian	0.002	64.386	5513
barner	0.002	64.388	5514
alleyne	0.002	64.39	5515
wilborn	0.002	64.393	5516
weil	0.002	64.395	5517
